"seg_id","oci","street","street_from","street_to","seg_length_ft","seg_width_ft","func_class","pvm_class","area_sq_ft","oci_desc","oci_wt"
"SS-011759",55.79,"GAINSBOROUGH AV","BARRYMORE ST","END",520.0513,30,"Residential","AC Improved",15601.539,"Fair",870409.86081
"SS-011760",50.17,"GALA AV","GLENROY ST","HAMILL AV",461.7846,36,"Residential","AC Improved",16624.2456,"Fair",834038.401752
"SS-011761",58.852,"GALA AV","HAMILL AV","BIRCHWOOD ST",219.9114,36,"Residential","AC Improved",7916.8104,"Fair",465920.1256608
"SS-011762",52.786,"GALA AV","BIRCHWOOD ST","ELDRIDGE ST",1049.35,36,"Residential","AC Improved",37776.6,"Fair",1994075.6076
"SS-011763",62.7,"GALAHAD RD","ARGO CT","RAEJEAN AV",187.0676,36,"Residential","AC Improved",6734.4336,"Fair",422248.98672
"SS-011764",78.608,"GALAHAD RD","BRITT CT","ARGO CT",244.0022,36,"Residential","AC Improved",8784.0792,"Good",690498.8977536
"SS-011765",91.044,"GALAHAD RD","CAIRO CT","BRITT CT",246.008,36,"Residential","AC Improved",8856.288,"Good",806311.884672
"SS-011766",89.208,"GALAHAD RD","DALEWOOD AV","CAIRO CT",252.0081,36,"Residential","AC Improved",9072.2916,"Good",809320.9890528
"SS-011767",81.66,"GALAHAD RD","ENCINO AV","DALEWOOD AV",205.0024,36,"Residential","AC Improved",7380.0864,"Good",602657.855424
"SS-011768",76.334,"GALAHAD RD","REGENCY RD","ENCINO AV",426.7225,36,"Residential","AC Improved",15362.01,"Good",1172643.67134
"SS-011769",76.08,"GALAHAD RD","BEGIN","REGENCY RD",105.0049,36,"Residential","AC Improved",3780.1764,"Good",287595.820512
"SS-011770",81.436,"GALAXY CT","BEGIN","HIGHPLACE DR",200.8557,30,"Residential","AC Improved",6025.671,"Good",490706.543556
"SS-011771",76.432,"GALENA AV","BONUS DR","GOLDBORO ST",279.9846,36,"Local","AC Improved",10079.4456,"Good",770392.1860992
"SS-011772",55.41,"GALEWOOD ST","BRUNSWICK AV","HORNER ST",870.9197,36,"Residential","AC Improved",31353.1092,"Fair",1737275.780772
"SS-011773",55.122,"GALEWOOD ST","WARING RD","BRUNSWICK AV",279.308,40,"Residential","AC Improved",11172.32,"Fair",615840.62304
"SS-011774",31.328,"GALEWOOD ST","BARCLAY AV","WARING RD",358.2678,36,"Residential","AC Improved",12897.6408,"Poor",404057.2909824
"SS-011775",42.816,"GALEWOOD ST","CHARTER AV","BARCLAY AV",312.698,36,"Residential","AC Improved",11257.128,"Fair",481985.192448
"SS-011776",50.09,"GALEWOOD ST","DELANO AV","CHARTER AV",302.503,36,"Residential","AC Improved",10890.108,"Fair",545485.50972
"SS-011777",57.182,"GALEWOOD ST","EASTON AV","DELANO AV",194.9871,36,"Residential","AC Improved",7019.5356,"Fair",401391.0846792
"SS-011778",43.688,"GALLATIN WY","HAVASUPAI AV","DELLA PL",421,40,"Residential","AC Improved",16840,"Fair",735705.92
"SS-011779",49.504,"GALLATIN WY","LUNA AV","HAVASUPAI AV",319.6141,40,"Residential","AC Improved",12784.564,"Fair",632887.056256
"SS-011780",55.796,"GALLATIN WY","DELLA PL","EDWIN PL",594,36,"Residential","AC Improved",21384,"Fair",1193141.664
"SS-011781",80.542,"GALLEGOS TR","BEGIN","HAUSER ST",556,36,"Residential","AC Improved",20016,"Good",1612128.672
"SS-011782",82.276,"GALLEGOS TR","HAUSER ST","BULLOCK DR",195,36,"Residential","AC Improved",7020,"Good",577577.52
"SS-011783",62.08,"GALLERY CT","OAKHURST DR","END",650.3968,36,"Residential","AC Improved",23414.2848,"Fair",1453558.800384
"SS-011784",100,"GALLINULE CT","RAGWEED ST","END",204.8823,30,"Residential","AC Improved",6146.469,"Good",614646.9
"SS-011785",92.512,"GALLOWAY DR","BEGIN","WELLESLY PL",314.014,30,"Residential","AC Improved",9420.42,"Good",871501.89504
"SS-011786",88.12,"GALLOWAY DR","WELLESLY PL","WELMER ST",527.0344,30,"Residential","AC Improved",15811.032,"Good",1393268.13984
"SS-011787",86.416,"GALLOWAY DR","WELMER ST","END",132.4175,30,"Residential","AC Improved",3972.525,"Good",343289.7204
"SS-011788",76.204,"GALT ST","BEGIN","GALT WY",477.2674,36,"Residential","AC Improved",17181.6264,"Good",1309308.6581856
"SS-011789",70.74,"GALT ST","GALT WY","COLE ST",363.698,36,"Residential","AC Improved",13093.128,"Good",926207.87472
"SS-011790",84.964,"GALT WY","GALT ST","COLE ST",703.1477,36,"Residential","AC Improved",25313.3172,"Good",2150720.6825808
"SS-011791",46.718,"GALVESTON ST","HUXLEY ST","CLAIREMONT DR",161.6447,40,"Residential","AC Improved",6465.788,"Fair",302068.683784
"SS-011792",54.676,"GALVESTON ST","INGULF ST","HUXLEY ST",433.3153,40,"Residential","AC Improved",17332.612,"Fair",947677.893712
"SS-011793",86.708,"GALVESTON ST","JELLETT ST","INGULF ST",428.4306,40,"Residential","AC Improved",17137.224,"Good",1485934.418592
"SS-011794",64.396,"GALVESTON ST","KANE ST","JELLETT ST",438.9899,36,"Residential","AC Improved",15803.6364,"Fair",1017690.9696144
"SS-011795",62.972,"GALVESTON ST","LISTER ST","KANE ST",440.9672,60,"Residential","AC Improved",26458.032,"Fair",1666115.191104
"SS-011796",61.512,"GALVESTON ST","MILTON ST","LISTER ST",433.0818,36,"Residential","AC Improved",15590.9448,"Fair",959030.1965376
"SS-011797",69.01,"GALVESTON ST","NAPIER ST","MILTON ST",430.9305,36,"Residential","AC Improved",15513.498,"Fair",1070586.49698
"SS-011798",69.01,"GALVESTON ST","ORTEN ST","NAPIER ST",433.6825,30,"Residential","AC Improved",13010.475,"Fair",897852.87975
"SS-011799",87.004,"GALVESTON ST","GARDENA AV","ASHTON ST",607.6312,36,"Residential","AC Improved",21874.7232,"Good",1903188.4172928
"SS-011800",45.66,"GALVESTON ST","LITTLEFIELD ST","GARDENA AV",367.8059,36,"Local","AC Improved",13241.0124,"Fair",604584.626184
"SS-011801",42.21,"GALVESTON ST","FRANKFORT ST","LITTLEFIELD ST",876.6543,36,"Local","AC Improved",31559.5548,"Fair",1332128.808108
"SS-011802",47.55,"GALVESTON ST","ASHTON ST","ORTEN ST",684.7316,36,"Residential","AC Improved",24650.3376,"Fair",1172123.55288
"SS-011803",82.8,"GALVEZ CT","CHAVEZ RD","END",202.7437,30,"Residential","AC Improved",6082.311,"Good",503615.3508
"SS-011804",79.054,"GALVIN AV","BLACK MTN RD","ICE SKATE PL",955.0125,64,"Major","AC Improved",61120.8,"Good",4831843.7232
"SS-011805",60.596,"GALVIN AV","ICE SKATE PL","WESTVIEW PY",640.1489,64,"Major","AC Improved",40969.5296,"Fair",2482589.6156416
"SS-011806",67,"GAMBUSA PL","GAMBUSA WY","PIMPERNEL WY",252.5076,32,"Residential","AC Improved",8080.2432,"Fair",541376.2944
"SS-011807",72.208,"GAMBUSA WY","GAMBUSA PL","PIMPERNEL DR",376.2429,32,"Residential","AC Improved",12039.7728,"Good",869367.9143424
"SS-011808",66.896,"GAMBUSA WY","BEGIN","GAMBUSA PL",344.141,32,"Residential","AC Improved",11012.512,"Fair",736693.002752
"SS-011809",65.41,"GAMMA ST","S 38TH ST","S 39TH ST",662.0375,20,"Collector","AC Improved",13240.75,"Fair",866077.4575
"SS-011810",91.084,"GAMMA ST","S 39TH ST","S 40TH ST",664.0336,40,"Collector","AC Improved",26561.344,"Good",2419313.456896
"SS-011811",75.756,"GAMMA ST","S 40TH ST","S 41ST ST",660.0136,40,"Residential","AC Improved",26400.544,"Good",1999999.611264
"SS-011812",83.608,"GAMMA ST","S 41ST ST","S 42ND ST",658.0307,40,"Residential","AC Improved",26321.228,"Good",2200665.230624
"SS-011813",67.532,"GAMMA ST","S 42ND ST","S 43RD ST",424.0798,40,"Local","AC Improved",16963.192,"Fair",1145558.282144
"SS-011814",43.936,"GANESTA RD","SCHNEPLE DR","END",448.4563,30,"Residential","AC Improved",13453.689,"Fair",591101.279904
"SS-011815",16.62,"GANESTA RD","CAMAROSA CR","SCHNEPLE DR",253.6442,36,"Residential","AC Improved",9131.1912,"Poor",151760.397744
"SS-011816",45.004,"GANESTA RD","KEYSTONE CT","CAMAROSA CR",564.1798,36,"Residential","AC Improved",20310.4728,"Fair",914052.5178912
"SS-011817",54.12,"GANESTA RD","COMALETTE LN","KEYSTONE CT",256.4536,36,"Residential","AC Improved",9232.3296,"Fair",499653.677952
"SS-011818",62.14,"GANESTA RD","CAPRICORN WY","COMALETTE LN",258.9479,36,"Residential","AC Improved",9322.1244,"Fair",579276.810216
"SS-011824",10.04,"GARBER AV","ALLEW WY","END",180.0014,30,"Residential","AC Improved",5400.042,"Poor",54216.42168
"SS-011825",45.204,"GARBER AV","PARKSIDE AV","ALLEW WY",642.1564,36,"Residential","AC Improved",23117.6304,"Fair",1045009.3646016
"SS-011826",93.4,"GARBER AV","HEDGES WY","PARKSIDE AV",177.5694,40,"Residential","AC Improved",7102.776,"Good",663399.2784
"SS-011827",75.208,"GARBER AV","OVAL DR","HEDGES WY",808.9899,40,"Residential","AC Improved",32359.596,"Good",2433700.495968
"SS-011828",83.368,"GARBER AV","PLATO DR","OVAL DR",271.3298,40,"Residential","AC Improved",10853.192,"Good",904808.910656
"SS-011829",80.38,"GARBER AV","ANALIESE WY","PLATO DR",263.4333,40,"Residential","AC Improved",10537.332,"Good",846990.74616
"SS-011830",77.34,"GARBER AV","PARKSIDE AV","ANALIESE WY",295.7323,40,"Residential","AC Improved",11829.292,"Good",914877.44328
"SS-011831",65.934,"GARDE CT","GARDE ST","END",266,32,"Residential","AC Improved",8512,"Fair",561230.208
"SS-011832",75.53,"GARDE ST","GARDE WY","VIA COLONIA",253,36,"Residential","AC Improved",9108,"Good",687927.24
"SS-011833",77.598,"GARDE ST","GARDE CT","GARDE WY",255,36,"Residential","AC Improved",9180,"Good",712349.64
"SS-011834",78.074,"GARDE ST","SUMMERDALE RD","GARDE CT",251,36,"Residential","AC Improved",9036,"Good",705476.664
"SS-011835",76.484,"GARDE ST","WESTMORE RD","SUMMERDALE RD",150,30,"Residential","AC Improved",4500,"Good",344178
"SS-011836",17.75,"GARDE WY","GARDE ST","END",144.1966,36,"Residential","AC Improved",5191.0776,"Poor",92141.6274
"SS-011837",91.13,"GARDEN LN","TARENTO DR","END",205.2552,40,"Residential","AC Improved",8210.208,"Good",748196.25504
"SS-011838",88.924,"GARDEN LN","SAVOY ST","TARENTO DR",202.0222,40,"Residential","AC Improved",8080.888,"Good",718584.884512
"SS-011839",79.876,"GARDEN LN","CATALINA RD","SAVOY ST",166.012,40,"Residential","AC Improved",6640.48,"Good",530414.98048
"SS-011841",77.096,"GARDEN LN","BEGIN","CATALINA BL",467.5413,36,"Residential","AC Unimproved",16831.4868,"Good",1297640.3063328
"SS-011842",68,"GARDEN PARK CT","BEGIN","KINGSWOOD ST",186.3486,40,"Residential","AC Improved",7453.944,"Fair",506868.192
"SS-011843",80,"GARDENA AV","GALVESTON ST","GALVESTON ST",106.3674,40,"Residential","AC Improved",4254.696,"Good",340375.68
"SS-011844",48.266,"GARDENA AV","GALVESTON ST","BERVY ST",367.7635,40,"Local","AC Improved",14710.54,"Fair",710018.92364
"SS-011845",57.176,"GARDENA AV","BERVY ST","ILLION ST",303.8158,40,"Local","AC Improved",12152.632,"Fair",694838.887232
"SS-011846",48.386,"GARDENA AV","ILLION ST","GARDENA PL",660.3681,40,"Local","AC Improved",26414.724,"Fair",1278102.835464
"SS-011847",52.208,"GARDENA AV","GARDENA PL","BONUS DR",513.4142,40,"Local","AC Improved",20536.568,"Fair",1072173.142144
"SS-011848",86.82,"GARDENA AV","GOLDBORO ST","CROSS ST",1247.1667,36,"Residential","AC Improved",44898.0012,"Good",3898044.464184
"SS-011849",66.702,"GARDENA AV","FRANKFORT ST","GALVESTON ST",283.4376,40,"Residential","AC Improved",11337.504,"Fair",756234.191808
"SS-011850",79.446,"GARDENA AV","BONUS DR","GOLDBORO ST",502.746,40,"Residential","AC Improved",20109.84,"Good",1597646.34864
"SS-011851",49.03,"GARDENA PL","SKY ST","END",123.0163,36,"Residential","AC Improved",4428.5868,"Fair",217133.610804
"SS-011852",53.52,"GARDENA PL","SPARKS AV","SKY ST",239.3891,36,"Residential","AC Improved",8618.0076,"Fair",461235.766752
"SS-011853",65.2,"GARDENA PL","SPARKS AV","SPARKS AV",135.8598,36,"Residential","AC Improved",4890.9528,"Fair",318890.12256
"SS-011854",69.8,"GARDENA PL","VIANE WY","SPARKS AV",167.2873,36,"Residential","AC Improved",6022.3428,"Fair",420359.52744
"SS-011855",68.488,"GARDENA PL","GARDENA AV","VIANE WY",309.5883,36,"Residential","AC Improved",11145.1788,"Fair",763311.0056544
"SS-011857",49.41,"GARFIELD RD","MILTON ST","KANE ST",895.6115,36,"Residential","AC Improved",32242.014,"Fair",1593077.91174
"SS-011858",83.318,"GARFIELD RD","CECELIA TR","MILTON ST",1092.0773,36,"Residential","AC Improved",39314.7828,"Good",3275629.0733304
"SS-011859",59.118,"GARLAND DR","BARBOUR DR","CAULFIELD DR",606.9277,40,"Local","AC Improved",24277.108,"Fair",1435214.070744
"SS-011860",53.774,"GARLAND DR","CAULFIELD DR","FLAX DR",624.7569,40,"Local","AC Improved",24990.276,"Fair",1343827.101624
"SS-011861",70.554,"GARNET AV","MORENA BL RA","BALBOA AV",325.0352,19,"Major","AC Improved",6175.6688,"Good",435718.1365152
"SS-011863",50.016,"GARNET AV","MISSION BAY DR","ALBUQUERQUE ST",389.7552,32,"Major","AC Improved",12472.1664,"Fair",623807.8746624
"SS-011865",85.976,"GARNET AV","SOLEDAD MTN RD","PICO ST",306.8546,32,"Major","AC Improved",9819.3472,"Good",844228.1948672
"SS-011868",91.486,"GARNET AV","DONALDSON DR","SOLEDAD MTN RD",919.8839,32,"Major","AC Improved",29436.2848,"Good",2693007.9512128
"SS-011869",83.084,"GARNET AV","BALBOA AV","DONALDSON DR",193,64,"Major","AC Improved",12352,"Good",1026253.568
"SS-011870",86.74,"GARNET AV","PENDLETON ST","BALBOA AV",464,56,"Major","AC Improved",25984,"Good",2253852.16
"SS-011871",79.862,"GARNET AV","OLNEY ST","PENDLETON ST",580,56,"Collector","AC Improved",32480,"Good",2593917.76
"SS-011872",85.148,"GARNET AV","NOYES ST","OLNEY ST",578.9389,56,"Collector","AC Improved",32420.5784,"Good",2760547.4096032
"SS-011873",86.308,"GARNET AV","MORRELL ST","NOYES ST",577.4779,56,"Collector","AC Improved",32338.7624,"Good",2791093.9052192
"SS-011874",83.308,"GARNET AV","LAMONT ST","MORRELL ST",583,52,"Collector","AC Improved",30316,"Good",2525565.328
"SS-011875",82.448,"GARNET AV","KENDALL ST","LAMONT ST",579,56,"Collector","AC Improved",32424,"Good",2673293.952
"SS-011876",86.64,"GARNET AV","INGRAHAM ST","JEWELL ST",593,52,"Collector","AC Improved",30836,"Good",2671631.04
"SS-011877",83.384,"GARNET AV","HAINES ST","INGRAHAM ST",591,52,"Major","AC Improved",30732,"Good",2562557.088
"SS-011878",86.972,"GARNET AV","GRESHAM ST","HAINES ST",575,52,"Major","AC Improved",29900,"Good",2600462.8
"SS-011879",83.732,"GARNET AV","FANUEL ST","GRESHAM ST",583,52,"Major","AC Improved",30316,"Good",2538419.312
"SS-011880",82.62,"GARNET AV","EVERTS ST","FANUEL ST",579,52,"Major","AC Improved",30108,"Good",2487522.96
"SS-011881",85.952,"GARNET AV","DAWES ST","EVERTS ST",579,52,"Major","AC Improved",30108,"Good",2587842.816
"SS-011882",83.312,"GARNET AV","CASS ST","DAWES ST",579,52,"Major","AC Improved",30108,"Good",2508357.696
"SS-011883",83.952,"GARNET AV","BAYARD ST","CASS ST",583.0619,52,"Major","AC Improved",30319.2188,"Good",2545359.0566976
"SS-011884",85.864,"GARNET AV","MISSION BL","BAYARD ST",577.723,52,"Major","AC Improved",30041.596,"Good",2579491.598944
"SS-011886",66.52,"GARNET AV","BEGIN","MISSION BL",376.6664,52,"Major","AC Improved",19586.6528,"Fair",1302904.144256
"SS-011887",65.062,"GARNET AV","SANTA FE ST","MORENA BL RA",266.5103,40,"Major","AC Improved",10660.412,"Fair",693587.725544
"SS-011888",60.176,"GARNET AV","ALBUQUERQUE ST","SANTA FE ST",830.4462,32,"Major","AC Improved",26574.2784,"Fair",1599133.7769984
"SS-011889",71.526,"GARNET AV","BOND ST","MISSION BAY DR",668.3074,40,"Major","AC Improved",26732.296,"Good",1912054.203696
"SS-011890",81.918,"GARNET AV","PICO ST","BOND ST",588.901,40,"Major","AC Improved",23556.04,"Good",1929663.68472
"SS-011891",86.148,"GARNET AV","JEWELL ST","KENDALL ST",579,52,"Collector","AC Improved",30108,"Good",2593743.984
"SS-011892",54.16,"GARRISON PL","GARRISON ST","END",399,30,"Residential","AC Improved",11970,"Fair",648295.2
"SS-011893",71.48,"GARRISON ST","GARRISON PL","CHATSWORTH BL",408.8239,36,"Prime","AC Improved",14717.6604,"Good",1052018.365392
"SS-011894",47.854,"GARRISON ST","LIGGETT DR","GARRISON PL",310.6809,36,"Prime","AC Improved",11184.5124,"Fair",535223.6563896
"SS-011895",65.418,"GARRISON ST","CLOVE ST","LIGGETT DR",1166.1569,36,"Prime","AC Improved",41981.6484,"Fair",2746355.4750312
"SS-011896",92.932,"GARRISON ST","PLUM ST","CLOVE ST",370.8423,34,"Prime","AC Improved",12608.6382,"Good",1171745.9652024
"SS-011897",56.866,"GARRISON ST","WILLOW ST","PLUM ST",373.6364,34,"Prime","AC Improved",12703.6376,"Fair",722405.0557616
"SS-011898",65.128,"GARRISON ST","EVERGREEN ST","WILLOW ST",363.0011,34,"Prime","AC Improved",12342.0374,"Fair",803812.2117872
"SS-011899",66.532,"GARRISON ST","LOCUST ST","EVERGREEN ST",374.6064,34,"Prime","AC Improved",12736.6176,"Fair",847392.6421632
"SS-011900",57.96,"GARRISON ST","ROSECRANS ST","LOCUST ST",383.8035,34,"Prime","AC Improved",13049.319,"Fair",756338.52924
"SS-011901",72.19,"GARRISON ST","SCOTT ST","ROSECRANS ST",381.6018,34,"Prime","AC Improved",12974.4612,"Good",936626.354028
"SS-011902",31.34,"GARSTON ST","CRANDALL DR","FLUSHING DR",303.4823,40,"Residential","AC Improved",12139.292,"Poor",380445.41128
"SS-011903",42.54,"GARSTON ST","FLUSHING DR","WEST DUNLOP ST",296.2045,40,"Residential","AC Improved",11848.18,"Fair",504021.5772
"SS-011904",93.4,"GARY CT","BEGIN","GARY ST",82.7106,30,"Residential","AC Improved",2481.318,"Good",231755.1012
"SS-011905",85.632,"GARY ST","JULIE ST","CLEO ST",459.2276,36,"Residential","AC Improved",16532.1936,"Good",1415684.8023552
"SS-011906",75.716,"GARY ST","RICHARD ST","JULIE ST",224.032,36,"Residential","AC Improved",8065.152,"Good",610661.048832
"SS-011907",79.984,"GARY ST","GARY CT","END",198.1548,30,"Residential","AC Improved",5944.644,"Good",475476.405696
"SS-011908",86.918,"GARY ST","MONTEZUMA RD","GARY CT",305.6025,30,"Residential","AC Improved",9168.075,"Good",796870.74285
"SS-011909",83.248,"GARY ST","CATOCTIN DR","MONTEZUMA RD",454.8432,30,"Residential","AC Improved",13645.296,"Good",1135943.601408
"SS-011910",79.398,"GASCONADE AV","GOLDBORO ST","GEORGETOWN AV",886.5588,36,"Residential","AC Improved",31916.1168,"Good",2534075.8416864
"SS-011911",55.006,"GASTON DR","ADCOCK LN","END",218.3299,36,"Residential","AC Improved",7859.8764,"Fair",432340.3612584
"SS-011912",70.396,"GASTON DR","DABNEY DR","ADCOCK LN",740.4862,36,"Residential","AC Improved",26657.5032,"Good",1876581.5952672
"SS-011913",84.414,"GATEMOORE WY","SCRIPPS CREEK DR","MONTAUBON WY",675.881,32,"Residential","AC Improved",21628.192,"Good",1825722.199488
"SS-011914",86.44,"GATEMOORE WY","SCRIPPS CREEK DR","WALDORF WY",259.2067,32,"Residential","AC Improved",8294.6144,"Good",716986.468736
"SS-011915",88.88,"GATEMOORE WY","WALDORF WY","END",743.9823,30,"Residential","AC Improved",22319.469,"Good",1983754.40472
"SS-011916",70.972,"GATESHEAD ST","CRANDALL DR","HANFORD DR",257,36,"Residential","AC Improved",9252,"Good",656632.944
"SS-011917",79,"GATESHEAD ST","HANFORD DR","JUDSON ST",266.1016,36,"Residential","AC Improved",9579.6576,"Good",756792.9504
"SS-011918",90.104,"GATEWAY CENTER AV","GATEWAY CENTER DR","GATEWAY CENTER WY",550.1308,44,"Local","AC Improved",24205.7552,"Good",2181035.3665408
"SS-011919",67.996,"GATEWAY CENTER DR","GATEWAY CENTER AV","GATEWAY CENTER WY",542.433,50,"Local","AC Improved",27121.65,"Fair",1844163.7134
"SS-011920",75.066,"GATEWAY CENTER DR","MARKET ST","GATEWAY CENTER AV",614.2085,78,"Collector","AC Improved",47908.263,"Good",3596281.670358
"SS-011921",77.292,"GATEWAY CENTER WY","GATEWAY CENTER DR","END",425.7475,40,"Local","AC Improved",17029.9,"Good",1316275.0308
"SS-011922",74.638,"GATEWAY CENTER WY","GATEWAY CENTER AV","GATEWAY CENTER DR",1236.8001,40,"Local","AC Improved",49472.004,"Good",3692491.434552
"SS-011923",69.296,"GATEWAY CENTER WY","MARKET ST","GATEWAY CENTER AV",624.2554,50,"Local","AC Improved",31212.77,"Fair",2162920.10992
"SS-011924",78.406,"GATEWAY DR","MIDVALE DR","39TH ST",312,36,"Residential","AC Improved",11232,"Good",880656.192
"SS-011925",89.772,"GATEWAY DR","REXFORD DR","MIDVALE DR",302,40,"Collector","AC Improved",12080,"Good",1084445.76
"SS-011926",90.064,"GATEWAY DR","CRENSHAW ST","REXFORD DR",344,40,"Collector","AC Improved",13760,"Good",1239280.64
"SS-011927",88.784,"GATEWAY DR","HOME AV","CRENSHAW ST",649,40,"Collector","AC Improved",25960,"Good",2304832.64
"SS-011928",72.65,"GATEWAY PARK DR","HERITAGE RD","END",150.0134,50,"Residential","AC Improved",7500.67,"Good",544923.6755
"SS-011929",76.71,"GATEWAY PARK DR","HERITAGE RD","END",1422.1,50,"Residential","AC Improved",71105,"Good",5454464.55
"SS-011930",45.618,"GATEWOOD LN","BRIARWOOD RD","HIGHTREE PL",256.7261,36,"Residential","AC Improved",9242.1396,"Fair",421607.9242728
"SS-011931",40.77,"GATEWOOD LN","BLUEGRASS ST","BRIARWOOD RD",265.911,36,"Residential","AC Improved",9572.796,"Fair",390282.89292
"SS-011932",75.858,"GATEWOOD LN","KINGSWOOD ST","BLUEGRASS ST",647.296,36,"Residential","AC Improved",23302.656,"Good",1767692.878848
"SS-011933",50.826,"GATEWOOD LN","HIGHTREE PL","BROOKHAVEN RD",956.2119,36,"Residential","AC Improved",34423.6284,"Fair",1749615.3370584
