,Unnamed: 0,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
632,10135,SS-008996,74.0,DEL MONTE AV,OCEAN FRONT ST,OCEAN FRONT ST,120.8015,60.0,Residential,AC Improved,7248.09,Good,536358.66,32.745062100000006,-117.2544311,32.745062100000006,-117.2544311
633,10136,SS-008997,74.0,DEL MONTE AV,BACON ST,OCEAN FRONT ST,444.0102,40.0,Residential,AC Improved,17760.408,Good,1314270.192,32.7443353,-117.2532534,32.745062100000006,-117.2544311
634,10137,SS-008998,74.0,DEL MONTE AV,CABLE ST,BACON ST,662.0119,40.0,Residential,AC Improved,26480.476,Good,1959555.224,32.7432712,-117.2515146,32.7443353,-117.2532534
635,10138,SS-008999,66.0,DEL MONTE AV,SUNSET CLIFFS BL,CABLE ST,657.012,40.0,Residential,AC Improved,26280.48,Fair,1734511.68,32.7422065,-117.24977539999999,32.7432712,-117.2515146
636,10139,SS-009000,72.87,DEL MONTE AV,EBERS ST,SUNSET CLIFFS BL,661.2088,40.0,Residential,PCC Jointed Concrete,26448.352000000006,Good,1927291.41024,32.7411354,-117.2480611,32.7422065,-117.24977539999999
637,10140,SS-009001,58.21,DEL MONTE AV,FROUDE ST,EBERS ST,659.2148,40.0,Residential,PCC Jointed Concrete,26368.592,Fair,1534915.74032,32.740073800000005,-117.2463132,32.7411354,-117.2480611
638,10141,SS-009002,75.92399999999998,DEL MONTE AV,GUIZOT ST,GUIZOT ST,107.2005,60.0,Residential,AC Improved,6432.03,Good,488345.44572,32.738834000000004,-117.244324,32.738834000000004,-117.244324
639,10142,SS-009003,82.73200000000001,DEL MONTE AV,SANTA BARBARA ST,GUIZOT ST,562.226,52.0,Residential,AC Improved,29235.752,Good,2418732.234464,32.7379326,-117.24286090000001,32.738834000000004,-117.244324
640,10143,SS-009004,78.454,DEL MONTE AV,VENICE ST,SANTA BARBARA ST,660.0188,52.0,Residential,AC Improved,34320.9776,Good,2692617.9766304,32.736859,-117.24111129999999,32.7379326,-117.24286090000001
641,10145,SS-009006,70.78399999999998,DEL MONTE AV,CATALINA BL,VENICE ST,561.8488,40.0,Residential,AC Improved,22473.952,Good,1590796.218368,32.735949600000005,-117.23963870000001,32.736859,-117.24111129999999
642,10147,SS-009011,45.652,DEL PASO AV,CLAREMORE LN,CAM CORTO,371.0936,36.0,Residential,AC Improved,13359.3696,Fair,609881.9409792,32.7972985,-117.0566443,32.7978698,-117.0557142
643,10148,SS-009012,51.648,DEL PASO AV,DEL PASO PL,CLAREMORE LN,251.6342,36.0,Residential,AC Improved,9058.8312,Fair,467870.5138176,32.7968348,-117.05727209999999,32.7972985,-117.0566443
644,10149,SS-009013,46.82,DEL PASO AV,CLAREMORE AV,DEL PASO PL,412.9032,36.0,Residential,AC Improved,14864.5152,Fair,695956.6016640001,32.7959719,-117.0581521,32.7968348,-117.05727209999999
645,10150,SS-009014,14.4,DEL PASO AV,RIDGE MANOR AV,CLAREMORE AV,285.5677,36.0,Residential,AC Improved,10280.4372,Poor,148038.29567999998,32.7955779,-117.0589358,32.7959719,-117.0581521
646,10151,SS-009015,56.864,DEL PASO AV,BRYNWOOD WY,RIDGE MANOR AV,542.8274,36.0,Residential,AC Improved,19541.7864,Fair,1111224.1418496,32.7948022,-117.060349,32.7955779,-117.0589358
647,10155,SS-009021,60.932,DEL SOL BL,BEYER BL,BEYER WY,408.1448,82.0,Collector,AC Improved,33467.8736,Fair,2039264.4741952,32.574024300000005,-117.0665054,32.574306,-117.0653
648,10156,SS-009022,61.824,DEL SOL BL,30TH (SB) ST,BEYER BL,774.5556,50.0,Residential,AC Improved,38727.78,Fair,2394306.27072,32.572807399999995,-117.02232690000001,32.574024300000005,-117.0665054
649,10157,SS-009023,89.50399999999998,DEL SOL BL,OTONO ST,PICCARD AV,747.5018,64.0,Collector,AC Improved,47840.1152,Good,4281881.6708608,32.5735233,-117.05227759999998,32.5735648,-117.0498618
650,10158,SS-009024,95.852,DEL SOL BL,TWINING AV,KOSTNER DR,581.0552,64.0,Major,AC Improved,37187.5328,Good,3564499.3939456,32.573526300000005,-117.0454362,32.5735364,-117.043547
651,10159,SS-009025,92.552,DEL SOL BL,KOSTNER DR,DEL SOL WY,404.1001,64.0,Major,AC Improved,25862.4064,Good,2393617.4371328,32.5735364,-117.043547,32.5736064,-117.04224280000001
652,10160,SS-009026,86.948,DEL SOL BL,PICADOR BL,OTONO ST,536.6465,32.0,Collector,AC Improved,17172.688000000002,Good,1493130.876224,32.5734022,-117.0540353,32.5735233,-117.05227759999998
653,10161,SS-009027,63.94600000000001,DEL SOL BL,DEL SOL LN,DEL SUR BL,929.1225,64.0,Collector,AC Improved,59463.84,Fair,3802474.71264,32.573442,-117.0610555,32.573271999999996,-117.05801000000001
654,10162,SS-009028,65.282,DEL SOL BL,DENNERY RD,RIVIERA SUMMIT RD,524.0,72.0,Collector,AC Improved,37728.0,Fair,2462959.296,32.5732255,-117.03607450000001,32.5720635,-117.0349726
655,10163,SS-009029,70.982,DEL SOL BL,BEYER WY,DEL SOL LN,1351.6866,82.0,Collector,AC Improved,110838.3012,Good,7867524.295778398,32.574306,-117.0653,32.573442,-117.0610555
656,10164,SS-009030,92.312,DEL SOL BL,PICCARD AV,TWINING AV,1369.1612,64.0,Collector,AC Improved,87626.3168,Good,8088960.5564416,32.5735648,-117.0498618,32.573526300000005,-117.0454362
657,10165,SS-009031,91.848,DEL SOL BL,DEL SOL WY,RIVIERA SHORES ST,1463.0539,64.0,Major,AC Improved,93635.4496,Good,8600228.7748608,32.5736064,-117.04224280000001,32.5734706,-117.0375335
658,10166,SS-009032,51.812,DEL SOL BL,DEL SUR BL,PICADOR BL,1254.5595,32.0,Collector,AC Improved,40145.904,Fair,2080039.578048,32.573271999999996,-117.05801000000001,32.5734022,-117.0540353
659,10169,SS-009035,84.742,DEL SOL LN,DEL SOL BL,ROSA LINDA ST,242.0515,36.0,Residential,AC Improved,8713.854,Good,738429.415668,32.573442,-117.0610555,32.5727806,-117.06106000000001
660,10170,SS-009036,79.888,DEL SOL LN,ROSA LINDA ST,ARRUZA ST,262.0688,36.0,Residential,AC Improved,9434.4768,Good,753701.4825984,32.5727806,-117.06106000000001,32.5720434,-117.0610659
661,10172,SS-009038,96.5,DEL SOL WY,DEL SOL CT,DEL SOL BL,236.0341,36.0,Residential,AC Improved,8497.2276,Good,819982.4634,32.574203600000004,-117.04222250000001,32.5736064,-117.04224280000001
662,10173,SS-009039,84.712,DEL SUR BL,DEL SOL BL,ROSA LINDA ST,203.0224,64.0,Prime,AC Improved,12993.4336,Good,1100699.7471232,32.573271999999996,-117.05801000000001,32.5726413,-117.0581456
663,10174,SS-009040,81.988,DEL SUR BL,ROSA LINDA ST,ARRUZA ST,268.9998,64.0,Prime,AC Improved,17215.9872,Good,1411504.3585536,32.5726413,-117.0581456,32.5719081,-117.0581383
664,10175,SS-009041,81.08800000000002,DEL SUR BL,ARRUZA ST,AGOSTO ST,277.0073,64.0,Prime,AC Improved,17728.4672,Good,1437565.9483136004,32.5719081,-117.0581383,32.571145,-117.05812309999999
665,10176,SS-009042,82.48,DEL SUR BL,AGOSTO ST,MARZO ST,288.0001,64.0,Prime,AC Improved,18432.0064,Good,1520271.887872,32.571145,-117.05812309999999,32.570344399999996,-117.05812579999998
666,10177,SS-009043,75.868,DEL SUR BL,MARZO ST,CLAVELITA ST,293.0066,64.0,Prime,AC Improved,18752.4224,Good,1422708.7826432,32.570344399999996,-117.05812579999998,32.5695448,-117.0581193
667,10178,SS-009044,79.472,DEL SUR BL,SHOOTING STAR DR,CAITHNESS DR,1168.5034,64.0,Prime,AC Improved,74784.2176,Good,5943251.3411072,32.5672614,-117.05809440000002,32.5648061,-117.05593529999999
668,10179,SS-009045,81.656,DEL SUR BL,CLAVELITA ST,SHOOTING STAR DR,831.0387,48.0,Prime,AC Improved,39889.8576,Good,3257246.212185601,32.5695448,-117.0581193,32.5672614,-117.05809440000002
669,10180,SS-009046,65.268,DEL SUR BL,CAITHNESS DR,BEYER BL,675.415,64.0,Collector,AC Improved,43226.56,Fair,2821311.11808,32.5648061,-117.05593529999999,32.5629003,-117.05593600000002
670,10181,SS-009047,48.024,DELANO AV,EASTON AV,GALEWOOD ST,650.7054,30.0,Residential,AC Improved,19521.162,Fair,937484.283888,32.7952314,-117.0729456,32.7938995,-117.0715584
671,10183,SS-009049,84.876,DELAWARE ST,MADISON AV,GOLDEN GATE DR,246.0002,40.0,Residential,AC Improved,9840.008,Good,835180.519008,32.7609413,-117.15250479999999,32.761627399999995,-117.1525065
672,10185,SS-009051,52.43,DELBARTON ST,ZION AV,CLARA LEE AV,684.5807,36.0,Residential,AC Improved,24644.9052,Fair,1292132.379636,32.792934,-117.08989540000002,32.7942255,-117.0889489
673,10186,SS-009052,48.398,DELBARTON ST,ORCUTT AV,ZION AV,857.9708,36.0,Residential,AC Improved,30886.9488,Fair,1494866.5480224,32.790684000000006,-117.09041359999999,32.792934,-117.08989540000002
674,10187,SS-009053,56.596,DELBARTON ST,GLACIER AV,ORCUTT AV,896.7767,36.0,Residential,AC Improved,32283.9612,Fair,1827143.0680752,32.7887589,-117.0919481,32.790684000000006,-117.09041359999999
675,10188,SS-009054,83.414,DELCARDO AV,POWDERHORN DR,LEMONSEED DR,269.2336,40.0,Residential,AC Improved,10769.344,Good,898314.060416,32.584944300000004,-117.0418097,32.584240799999996,-117.0417199
676,10189,SS-009055,88.0,DELCARDO AV,LEMONSEED DR,KOSTNER DR,185.0243,40.0,Residential,AC Improved,7400.972,Good,651285.536,32.584240799999996,-117.0417199,32.583721600000004,-117.04171609999999
677,10190,SS-009056,48.552,DELEVAN DR,C ST,ASH ST,1302.8417,40.0,Residential,AC Improved,52113.668,Fair,2530222.808736,32.7171011,-117.1197447,32.720149400000004,-117.11800829999999
678,10191,SS-009057,55.394,DELFERN ST,ZION AV,GREENBRIER AV,1072.5243,36.0,Residential,AC Improved,38610.8748,Fair,2138810.7986712,32.7912384,-117.07860520000001,32.79348969999999,-117.07633359999998
679,10192,SS-009058,48.424,DELFERN ST,ELDRIDGE ST,ZION AV,633.7714,36.0,Residential,AC Improved,22815.7704,Fair,1104830.8658496,32.7899445,-117.07998049999999,32.7912384,-117.07860520000001
680,10193,SS-009059,71.57600000000002,DELL ANNE PL,POTRERO ST,WADE ST,175.354,36.0,Residential,AC Improved,6312.7440000000015,Good,451840.96454399993,32.7148973,-117.02319920000001,32.7152074,-117.0232847
681,10197,SS-009064,50.512,DELOR CT,WANDA CT,TWAIN AV,286.0857,30.0,Residential,AC Improved,8582.571,Fair,433522.82635200006,32.784186,-117.0948695,32.7849738,-117.09484599999999
682,10198,SS-009065,82.21799999999998,DELOS DR,DELOS ST,GUNZAN ST,550.0,30.0,Residential,AC Improved,16500.0,Good,1356597.0,32.6844293,-117.04092479999998,32.684832899999996,-117.0392963
683,10199,SS-009066,90.208,DELOS ST,DELOS DR,GUNZAN ST,212.0,30.0,Residential,AC Improved,6360.0,Good,573722.88,32.6844293,-117.04092479999998,32.68386339999999,-117.04081240000001
684,10200,SS-009067,87.116,DELOS ST,GUNZAN ST,ALSACIA ST,162.0,36.0,Residential,AC Improved,5832.0,Good,508060.5120000001,32.68386339999999,-117.04081240000001,32.6834378,-117.04072749999999
685,10201,SS-009068,87.63,DELPHINUS WY,LIBRA DR,PEGASUS AV,1168.244,36.0,Residential,AC Improved,42056.784000000014,Good,3685435.98192,32.9207091,-117.13078229999999,32.9211627,-117.12762099999999
686,10202,SS-009070,63.904,DELTA ST,ACACIA ST,S 39TH ST,578.237,52.0,Residential,AC Improved,30068.324,Fair,1921486.176896,32.688717,-117.11210600000001,32.6887299,-117.1102347
687,10203,SS-009071,91.776,DELTA ST,S 40TH ST,S 41ST ST,661.0007,52.0,Residential,AC Improved,34372.0364,Good,3154528.0126464,32.688744,-117.108101,32.6887505,-117.10597779999999
688,10204,SS-009072,86.756,DELTA ST,S 39TH ST,S 40TH ST,659.0224,52.0,Residential,AC Improved,34269.1648,Good,2973055.6613887995,32.6887299,-117.1102347,32.688744,-117.108101
689,10205,SS-009073,87.86,DELTA ST,S 41ST ST,S 42ND ST,659.0189999999999,40.0,Residential,AC Improved,26360.76,Good,2316056.3736,32.6887505,-117.10597779999999,32.688767600000006,-117.10381070000001
690,10206,SS-009074,91.208,DELTA ST,S 42ND ST,S 43RD ST,419.0428,40.0,Residential,AC Improved,16761.712,Good,1528802.228096,32.688767600000006,-117.10381070000001,32.6889796,-117.1024459
691,10210,SS-009078,62.34,DENARA RD,SANTORO WY,GRANDVIA PT,703.8487,32.0,Residential,AC Improved,22523.1584,Fair,1404093.694656,32.9578001,-117.23936429999999,32.9595972,-117.2395486
692,10211,SS-009079,78.786,DENBY ST,MARKET ST,F ST,689.6707,30.0,Residential,AC Improved,20690.121,Good,1630091.873106,32.7114735,-117.1028462,32.7133043,-117.10320890000001
693,10212,SS-009080,56.93600000000001,DENBY ST,J ST,MARKET ST,660.0487,30.0,Residential,AC Improved,19801.461,Fair,1127415.9834959998,32.709658000000005,-117.1028338,32.7114735,-117.1028462
694,10213,SS-009081,84.63,DENNERY RD,REGATTA LN,OCEAN VIEW HILLS PY,614.698,91.0,Major,AC Improved,55937.518,Good,4733992.14834,32.5854935,-117.0324115,32.583751,-117.03239950000001
695,10214,SS-009082,72.49600000000002,DENNERY RD,PALM (SB) AV,OCEAN VIEW HILLS PY,4118.7024,19.0,Residential,AC Improved,78255.3456,Good,5673199.534617599,32.58258070000001,-117.03239199999999,32.583751,-117.03239950000001
696,10217,SS-009085,91.5,DENNISON ST,FISK AV,DENNISON PL,313.6406,30.0,Residential,AC Improved,9409.218,Good,860943.447,32.858542699999994,-117.20942209999998,32.8593913,-117.2092949
697,10218,SS-009086,79.3,DENNISON ST,RADCLIFFE DR,FISK AV,264.0304,36.0,Residential,AC Improved,9505.0944,Good,753753.98592,32.8578248,-117.20941499999999,32.858542699999994,-117.20942209999998
698,10219,SS-009087,89.632,DENNISON ST,VILLANOVA AV,RADCLIFFE DR,723.5693,36.0,Residential,AC Improved,26048.4948,Good,2334778.6859136,32.855816,-117.209427,32.8578248,-117.20941499999999
699,10220,SS-009088,89.46,DENNISON ST,MILLIKIN AV,VILLANOVA AV,804.4773,36.0,Residential,AC Improved,28961.1828,Good,2590867.413288,32.853733,-117.20889299999999,32.855816,-117.209427
700,10222,SS-009090,83.506,DENT DR,JACKIE DR,TUXFORD DR,265.5372,36.0,Residential,AC Improved,9559.3392,Good,798262.1792351998,32.8122511,-117.01139380000001,32.812545899999996,-117.012155
701,10223,SS-009091,72.994,DENT DR,DENT CT,JACKIE DR,379.4998,36.0,Residential,AC Improved,13661.9928,Good,997243.5024432,32.811545,-117.01054440000001,32.8122511,-117.01139380000001
702,10224,SS-009092,79.944,DENT DR,HIGHWOOD DR,DENT CT,270.9725,36.0,Residential,AC Improved,9755.01,Good,779854.51944,32.810922,-117.010033,32.811545,-117.01054440000001
703,10225,SS-009093,53.96,DENVER ST,CESSNA ST,PIPER ST,885.3772,30.0,Residential,AC Improved,26561.316000000006,Fair,1433248.61136,32.7954123,-117.202638,32.79763,-117.203667
704,10226,SS-009094,49.974,DENVER ST,EDISON ST,CESSNA ST,540.4246,40.0,Residential,AC Improved,21616.984,Fair,1080287.158416,32.793953,-117.20267340000002,32.7954123,-117.202638
705,10227,SS-009095,63.62600000000001,DENVER ST,GESNER ST,EDISON ST,861.5761,40.0,Residential,PCC Jointed Concrete,34463.044,Fair,2192745.637544,32.7916201,-117.2030862,32.793953,-117.20267340000002
706,10228,SS-009096,78.85,DENVER ST,CLAIREMONT DR,GESNER ST,437.1646,40.0,Residential,AC Improved,17486.584,Good,1378817.1484,32.7903717,-117.2033244,32.7916201,-117.2030862
707,10229,SS-009097,41.324,DENVER ST,INGULF ST,CLAIREMONT DR,422.0,40.0,Residential,AC Improved,16880.0,Fair,697549.12,32.78928399999999,-117.203506,32.7903717,-117.2033244
708,10230,SS-009098,64.714,DENVER ST,JELLETT ST,INGULF ST,429.7916,36.0,Residential,PCC Jointed Concrete,15472.4976,Fair,1001287.2096864,32.7881164,-117.203695,32.78928399999999,-117.203506
709,10231,SS-009099,33.696,DENVER ST,KANE ST,JELLETT ST,437.4759,40.0,Residential,AC Improved,17499.036,Poor,589647.5170560001,32.786922,-117.203911,32.7881164,-117.203695
710,10232,SS-009100,44.93,DENVER ST,LISTER ST,KANE ST,444.7045,40.0,Residential,AC Improved,17788.18,Fair,799222.9274,32.7857232,-117.20412340000001,32.786922,-117.203911
711,10233,SS-009101,38.852,DENVER ST,MILTON ST,LISTER ST,428.2731,40.0,Residential,AC Improved,17130.924,Poor,665570.659248,32.784554,-117.20433799999999,32.7857232,-117.20412340000001
712,10235,SS-009103,72.0,DENVER ST,NAPIER ST,MAYO ST,173.0115,36.0,Residential,AC Improved,6228.414000000002,Good,448445.808,32.7827221,-117.204273,32.783176,-117.2043
713,10236,SS-009104,61.726000000000006,DENVER ST,LIETA ST,ASHTON ST,615.7477,36.0,Residential,AC Improved,22166.9172,Fair,1368275.1310872,32.7788518,-117.20483770000001,32.780530999999996,-117.20454040000001
714,10237,SS-009105,75.16199999999998,DENVER ST,ASHTON ST,NAPIER ST,799.7405,36.0,Residential,AC Improved,28790.658,Good,2163963.436596,32.780530999999996,-117.20454040000001,32.7827221,-117.204273
715,10240,SS-009108,73.56,DERBY DOWNS RD,DERBY DOWNS CT,OLD EL CAM REAL,278.5221,48.0,Residential,AC Improved,13369.0608,Good,983428.112448,32.965221,-117.234108,32.965221,-117.2332
716,10241,SS-009109,74.75,DERBY DOWNS RD,EL CAM REAL,DERBY DOWNS CT,186.2553,48.0,Residential,AC Improved,8940.2544,Good,668284.0164,32.965221,-117.234108,32.965221,-117.234108
717,10243,SS-009115,86.24,DERBY ST,ROSWELL ST,GENEVA AV,621.0073,35.0,Residential,AC Improved,21735.2555,Good,1874448.43432,32.715021,-117.07772949999999,32.7167333,-117.0777257
718,10244,SS-009116,59.692,DERON AV,ROWLETT AV,TOGAN AV,297.8268,36.0,Residential,AC Improved,10721.7648,Fair,640003.5844415999,32.961684999999996,-117.127098,32.962421299999995,-117.12722720000001
719,10245,SS-009117,61.624,DERON AV,SUNDANCE AV,CAROLEE AV,388.3648,36.0,Residential,AC Improved,13981.1328,Fair,861573.3276671999,32.9590169,-117.1311117,32.9586041,-117.1300024
720,10246,SS-009118,63.522,DERON AV,CAROLEE AV,PAGEANT AV,256.1755,36.0,Residential,AC Improved,9222.318,Fair,585820.083996,32.9586041,-117.1300024,32.9584595,-117.12919209999998
721,10247,SS-009119,63.058,DERON AV,PAGEANT AV,ROWLETT AV,1679.8434,36.0,Residential,AC Improved,60474.3624,Fair,3813392.3442192,32.9584595,-117.12919209999998,32.961684999999996,-117.127098
722,10249,SS-009121,92.884,DERRICK DR,DERRICK CT,TRIANA ST,312.0,36.0,Residential,AC Improved,11232.0,Good,1043273.088,32.828671,-117.18216699999999,32.829535899999996,-117.18209499999999
723,10250,SS-009122,94.98,DERRICK DR,WILTS PL,DERRICK CT,270.0,36.0,Residential,AC Improved,9720.0,Good,923205.6,32.8279294,-117.1822285,32.828671,-117.18216699999999
724,10251,SS-009123,88.57600000000002,DERRICK DR,BELLVALE AV,WILTS PL,246.0,36.0,Residential,AC Improved,8856.0,Good,784429.056,32.8272666,-117.1822785,32.8279294,-117.1822285
725,10252,SS-009124,83.256,DERRICK DR,BOWDEN AV,BELLVALE AV,254.0,36.0,Residential,AC Improved,9144.0,Good,761292.8640000002,32.8265695,-117.18235940000001,32.8272666,-117.1822785
726,10253,SS-009125,89.87200000000001,DERRICK DR,CANOSA AV,BOWDEN AV,184.0,36.0,Residential,AC Improved,6624.0,Good,595312.128,32.826099,-117.18258700000001,32.8265695,-117.18235940000001
727,10254,SS-009126,89.036,DERRICK DR,CHATEAU DR,CANOSA AV,326.0,36.0,Residential,AC Improved,11736.0,Good,1044926.496,32.825283,-117.183029,32.826099,-117.18258700000001
728,10255,SS-009127,89.86399999999998,DERRICK DR,BALBOA ARMS DR,CHATEAU DR,478.0,40.0,Residential,AC Improved,19120.0,Good,1718199.68,32.82399,-117.18298300000001,32.825283,-117.183029
729,10256,SS-009128,88.11200000000002,DERRICK DR,GENESEE AV,BALBOA ARMS DR,518.0,40.0,Residential,AC Improved,20720.0,Good,1825680.64,32.822862,-117.1840851,32.82399,-117.18298300000001
730,10257,SS-009129,76.352,DERRYDOWN WY,CARMEL COUNTRY RD,GREENWILLOW LN,226.8661,40.0,Residential,AC Improved,9074.644,Good,692867.218688,32.933072100000004,-117.20279120000001,32.933556,-117.20221699999999
731,10258,SS-009130,95.34,DERRYDOWN WY,CLOVERHURST WY,CARMEL COUNTRY RD,567.1753,40.0,Residential,AC Improved,22687.012,Good,2162979.72408,32.93190560000001,-117.2038935,32.933072100000004,-117.20279120000001
732,10259,SS-009131,78.836,DESERT VIEW DR,SOLEDAD MTN RD,PALOMINO CR,2596.3262,30.0,Residential,AC Improved,77889.786,Good,6140519.169096,32.8226654,-117.2349087,32.8286056,-117.23726509999999
733,10262,SS-009134,17.75,DESTY ST,PALM (SB) AV,GOULD LN,180.0444,36.0,Residential,AC Improved,6481.5984,Poor,115048.3716,32.582071,-117.07704869999999,32.5834191,-117.07719329999999
734,10263,SS-009135,14.33,DESTY ST,GOULD LN,MC BURNEY CT,283.0019,36.0,Residential,AC Improved,10188.0684,Poor,145995.020172,32.5834191,-117.07719329999999,32.5826525,-117.077164
735,10264,SS-009136,52.81,DESTY ST,MC BURNEY CT,HOLDERNESS LN,257.0157,36.0,Local,AC Improved,9252.5652,Fair,488627.968212,32.5826525,-117.077164,32.5819471,-117.0770506
736,10265,SS-009137,55.86,DESTY ST,HOLDERNESS LN,DESTY CT,426.1628,36.0,Local,AC Improved,15341.8608,Fair,856996.344288,32.5819471,-117.0770506,32.580823200000005,-117.0771979
737,10266,SS-009138,63.2,DESTY ST,DESTY CT,ELM AV,251.0002,36.0,Local,AC Improved,9036.0072,Fair,571075.65504,32.580823200000005,-117.0771979,32.5801174,-117.07720330000001
738,10267,SS-009139,66.94,DETROIT PL,SKYLINE DR,DULUTH AV,242.1014,30.0,Residential,AC Improved,7263.041999999998,Fair,486188.03148,32.7013022,-117.0588357,32.700646,-117.05883870000001
739,10268,SS-009140,43.93,DEVEREUX RD,ROSEDOWN PL,BELLE HELENE CT,102.3411,30.0,Residential,AC Improved,3070.233,Fair,134875.33569,33.0357688,-117.0714967,33.0357582,-117.07181609999998
740,10269,SS-009141,37.586,DEVEREUX RD,BELLE HELENE CT,ADENA LN,211.022,32.0,Residential,AC Improved,6752.7040000000015,Poor,253807.132544,33.0357582,-117.07181609999998,33.035519,-117.0724446
741,10270,SS-009143,65.488,DEVEREUX RD,ADENA LN,RIENZI PL,160.9118,32.0,Residential,AC Improved,5149.1776,Fair,337209.3426688,33.035519,-117.0724446,33.035314,-117.07289509999998
742,10271,SS-009144,46.52,DEVEREUX RD,RIENZI PL,TRETAGNIER CR,232.9158,40.0,Residential,AC Improved,9316.632,Fair,433409.72064,33.035314,-117.07289509999998,33.0354161,-117.0736112
743,10272,SS-009145,52.416,DEVEREUX RD,TATIA CT,ROSEDOWN PL,554.2423,30.0,Residential,AC Improved,16627.269,Fair,871534.9319040001,33.03451939999999,-117.0708018,33.0357688,-117.0714967
